Filing Date,Trade Date,Action Date,performance_check_month,performance_check_2_weeks,classification_check_month,classification_check_2_weeks,filing_check_month,Filing Quarter,Difference btw. filing and trade date,Ticker,Title,Delta own,Value,Title Conv.,Delta Own Conv.,Sector,One Month Prior Performance,2-Week Prior Performance,One Month Prior Market Performance,2-Week Prior Index Performance,One Month Prior Volatility Change,2-Week Prior Volatility Change,Number of Recent Transactions,Days Since Last Recent Transaction,Trade Day of Week,Filing Day of Week,Return if exited at the 75th percentile midpoint of daily price action,Return if exited at the 75th percentile open of daily price action,Days to midpoint exit,Days to open exit
2022-07-01,2022-07-01,2022-07-05,2022-06-03,2022-06-17,2022-08-02,2022-07-19,2022-04-06,3,1.73,MAC,Pres,10%,525000,5.0,0.1,Real Estate,-0.1946597273288733,0.026344711467227028,-0.07399994311840706,0.04514307390896596,-0.16138852656621838,-0.16138852656621838,1,17,4,4,0.15246635677552947,0.1513453381553309,13.0,14.0
2022-07-01,2022-07-01,2022-07-05,2022-06-03,2022-06-17,2022-08-02,2022-07-19,2022-04-06,3,1.7,RKT,CEO,2%,400063,0.0,0.02,Financial Services,-0.08833519136020744,0.2717220043853953,-0.07399994311840706,0.04514307390896596,-0.16138852656621838,-0.16138852656621838,24,2,4,4,0.2673333485921224,0.2733333587646484,18.0,12.0
2022-06-30,2022-06-30,2022-07-01,2022-06-02,2022-06-16,2022-08-01,2022-07-18,2022-04-05,2,1.73,PEB,"COB, Pres, CEO",2%,429988,0.0,0.02,Real Estate,-0.26933985230349283,-0.12351243268510764,-0.06594696007981973,0.026058330945851922,-0.12026357735266423,-0.12026357735266423,0,-1,3,3,0.10458268860468323,0.10517027477426749,14.0,16.0
2022-06-30,2022-06-30,2022-07-01,2022-06-02,2022-06-16,2022-08-01,2022-07-18,2022-04-05,2,1.4,SOL,"CFO, 10%",1%,410692,1.0,0.01,Technology,0.004301071078780983,-0.03909466090550589,-0.06594696007981973,0.026058330945851922,-0.12026357735266423,-0.12026357735266423,3,8,3,3,0.053347252056410034,0.03974886444427973,17.0,5.0
2022-06-29,2022-06-29,2022-06-30,2022-06-01,2022-06-15,2022-07-29,2022-07-15,2022-04-04,2,2.71,RKT,CEO,3%,597826,0.0,0.03,Financial Services,-0.1947483745018382,0.042492945207695344,-0.08781186501683953,0.00566672432823142,-0.1136153249311847,-0.1136153249311847,23,5,2,2,0.2902891918753256,0.2947657468570127,13.0,17.0
2022-06-28,2022-06-28,2022-06-29,2022-05-31,2022-06-14,2022-07-28,2022-07-14,2022-04-01,2,4.67,CHK,Exec COB,25%,415800,3.0,0.25,Energy,-0.16792576696066813,-0.0911844444384311,-0.0800415741724453,0.014696363592251842,-0.14692513543562724,-0.14692513543562724,0,-1,1,1,-0.00743125193831728,0.0,15.0,0.0
2022-06-27,2022-06-27,2022-06-28,2022-05-27,2022-06-13,2022-07-27,2022-07-13,2022-03-31,2,4.81,DVA,"COO, DKC",18%,1554000,2.0,0.18,Healthcare,-0.17142273974722383,-0.10943145759209157,-0.06275518821963968,-0.004324962270360616,-0.09595155079235225,-0.09595155079235225,0,-1,0,0,0.05576684869871549,0.05177915608224693,19.0,13.0
2022-06-24,2022-06-24,2022-06-27,2022-05-26,2022-06-10,2022-07-26,2022-07-12,2022-03-30,2,1.78,EVA,Pres,2%,505508,5.0,0.02,Basic Materials,-0.17990039528810833,-0.11307925451351507,-0.021204132952782936,-0.018689606999796857,0.026275724601811924,0.026275724601811924,1,1,4,4,0.016704803252981418,0.03055064552918532,0.0,16.0
2022-06-24,2022-06-24,2022-06-27,2022-05-26,2022-06-10,2022-07-26,2022-07-12,2022-03-30,2,1.69,RKT,CEO,2%,399425,0.0,0.02,Financial Services,-0.1535911949201722,-0.06585365541629455,-0.021204132952782936,-0.018689606999796857,0.026275724601811924,0.026275724601811924,22,2,4,4,0.17416452217639014,0.1593830609916999,15.0,14.0
2022-06-23,2022-06-23,2022-06-24,2022-05-25,2022-06-09,2022-07-25,2022-07-11,2022-03-29,2,0.74,EVA,"COB, CEO",2%,994650,0.0,0.02,Basic Materials,-0.18773479636610824,-0.18729867042829632,-0.004542483377911766,-0.046300858588846736,0.12103740287756,0.12103740287756,0,-1,3,3,0.014309135290516056,0.021635823128321983,2.0,16.0
2022-06-22,2022-06-22,2022-06-23,2022-05-24,2022-06-08,2022-07-22,2022-07-08,2022-03-28,2,1.7,RKT,CEO,2%,399223,0.0,0.02,Financial Services,-0.1373690668469063,-0.14335258101766865,-0.037335075635211816,-0.08473112106457535,0.19203932033899618,0.19203932033899618,21,5,2,2,0.24258477801074851,0.2358757195324625,15.0,14.0
2022-06-22,2022-06-22,2022-06-23,2022-05-24,2022-06-08,2022-07-22,2022-07-08,2022-03-28,2,1.68,SOL,"CFO, 10%",5%,2920891,1.0,0.05,Technology,0.10810811101069608,-0.01204818123488759,-0.037335075635211816,-0.08473112106457535,0.19203932033899618,0.19203932033899618,2,8,2,2,0.04545452712522943,0.03382660608180086,10.0,18.0
2022-06-22,2022-06-22,2022-06-23,2022-05-24,2022-06-08,2022-07-22,2022-07-08,2022-03-28,2,1.29,OPK,"CEO, COB, 10%",0%,478857,0.0,0.0,Healthcare,-0.13486837255162154,-0.06737582386514233,-0.037335075635211816,-0.08473112106457535,0.19203932033899618,0.19203932033899618,4,36,2,2,0.09437751542371912,0.09236948521790453,15.0,9.0
2022-06-21,2022-06-21,2022-06-22,2022-05-23,2022-06-07,2022-07-21,2022-07-07,2022-03-25,2,4.84,VST,"Pres, CFO",3%,396198,1.0,0.03,Utilities,-0.09914540350018812,-0.13259888284310745,-0.04070245915894562,-0.08216349799054087,0.13351604248921384,0.13351604248921384,1,6,1,1,0.04136934264320113,0.03568245930076073,2.0,5.0
2022-06-21,2022-06-21,2022-06-22,2022-05-23,2022-06-07,2022-07-21,2022-07-07,2022-03-25,2,5.72,NXRT,"Pres, 10%",1%,1006121,5.0,0.01,Real Estate,-0.1761175994720472,-0.17760465961017602,-0.04070245915894562,-0.08216349799054087,0.13351604248921384,0.13351604248921384,0,-1,1,1,0.05735320265198378,0.061119641450956004,19.0,20.0
2022-06-21,2022-06-21,2022-06-22,2022-05-23,2022-06-07,2022-07-21,2022-07-07,2022-03-25,2,4.57,OKE,"Pres, CEO",>999%,498462,0.0,1.0,Energy,-0.16142101591034172,-0.19551572254343802,-0.04070245915894562,-0.08216349799054087,0.13351604248921384,0.13351604248921384,0,-1,1,1,0.06420825648905122,0.06402101808746821,5.0,11.0
2022-06-21,2022-06-21,2022-06-22,2022-05-23,2022-06-07,2022-07-21,2022-07-07,2022-03-25,2,5.42,BTBD,"CEO, 10%",14%,330000,0.0,0.14,Consumer Cyclical,0.06451606523659473,-0.16000002080743964,-0.04070245915894562,-0.08216349799054087,0.13351604248921384,0.13351604248921384,0,-1,1,1,-0.09649118110560304,-0.10526314468595085,12.0,15.0
2022-06-21,2022-06-21,2022-06-22,2022-05-23,2022-06-07,2022-07-21,2022-07-07,2022-03-25,2,4.39,MCHP,"Pres, CEO",1%,458301,0.0,0.01,Technology,-0.11551167330472113,-0.15493760437331716,-0.04070245915894562,-0.08216349799054087,0.13351604248921384,0.13351604248921384,0,-1,1,1,0.04915078179050514,0.05249610400172483,4.0,3.0
2022-06-17,2022-06-17,2022-06-21,2022-05-20,2022-06-06,2022-07-20,2022-07-06,2022-03-24,2,1.69,RKT,CEO,2%,401030,0.0,0.02,Financial Services,-0.24245806097228964,-0.2233676328382092,-0.04149183511669025,-0.08946921594675047,0.18998815669609034,0.18998815669609034,20,2,4,4,0.3341013267938525,0.3333333333333333,14.0,10.0
2022-06-17,2022-06-17,2022-06-21,2022-05-20,2022-06-06,2022-07-20,2022-07-06,2022-03-24,2,0.69,NLY,"CEO, Pres",14%,1112000,0.0,0.14,Real Estate,-0.0644654409129725,-0.10660664302831803,-0.04149183511669025,-0.08946921594675047,0.18998815669609034,0.18998815669609034,0,-1,4,4,0.07012823575541993,0.06925675828934483,18.0,4.0
2022-06-17,2022-06-17,2022-06-21,2022-05-20,2022-06-06,2022-07-20,2022-07-06,2022-03-24,2,2.55,NRDY,"CEO, 10%",1%,657390,0.0,0.01,Technology,0.7885714939662388,0.033003347853261,-0.04149183511669025,-0.08946921594675047,0.18998815669609034,0.18998815669609034,14,1,4,4,-0.2263719735468769,-0.20731709533188775,12.0,12.0
2022-06-17,2022-06-17,2022-06-21,2022-05-20,2022-06-06,2022-07-20,2022-07-06,2022-03-24,2,1.26,FOUR,"COB, CEO, 10%",8%,876205,0.0,0.08,Technology,-0.33691077598182495,-0.32367460558740563,-0.04149183511669025,-0.08946921594675047,0.18998815669609034,0.18998815669609034,0,-1,4,4,0.04773335874174317,0.045631954220886194,6.0,7.0
2022-06-16,2022-06-16,2022-06-17,2022-05-19,2022-06-03,2022-07-19,2022-07-05,2022-03-23,2,2.71,LTH,"Founder, CEO, 10%",0%,498524,0.0,0.0,Consumer Cyclical,-0.034867503115735096,-0.09007231309159079,-0.05749164198752885,-0.11183611539788262,0.24969889006244556,0.24969889006244556,0,-1,3,3,0.029632406840756707,0.022505640844104082,2.0,3.0
2022-06-16,2022-06-16,2022-06-17,2022-05-19,2022-06-03,2022-07-19,2022-07-05,2022-03-23,2,2.67,NMRK,"COB, 10%",2%,2995710,3.0,0.02,Real Estate,-0.12707187798578296,-0.10902262655093432,-0.05749164198752885,-0.11183611539788262,0.24969889006244556,0.24969889006244556,1,22,3,3,0.09229094084733869,0.08686209046502628,16.0,15.0
2022-06-16,2022-06-16,2022-06-17,2022-05-19,2022-06-03,2022-07-19,2022-07-05,2022-03-23,2,2.63,NRDY,"CEO, 10%",1%,388700,0.0,0.01,Technology,1.0,0.08441558341027751,-0.05749164198752885,-0.11183611539788262,0.24969889006244556,0.24969889006244556,13,1,3,3,-0.15161809447378896,-0.13268603844681015,5.0,5.0
2022-06-16,2022-06-16,2022-06-17,2022-05-19,2022-06-03,2022-07-19,2022-07-05,2022-03-23,2,2.35,MVST,COO,New,625000,2.0,1.0,Industrials,-0.2864197607902357,-0.43992244372766903,-0.05749164198752885,-0.11183611539788262,0.24969889006244556,0.24969889006244556,1,2,3,3,-0.040145990482573994,0.0,5.0,0.0
2022-06-15,2022-06-15,2022-06-16,2022-05-18,2022-06-02,2022-07-18,2022-07-01,2022-03-22,2,2.87,VST,"Pres, CFO",6%,745568,1.0,0.06,Utilities,-0.11023311633372349,-0.13251155482826182,-0.095067093814451,-0.10466348955954703,0.28060634858742783,0.28060634858742783,0,-1,2,2,-0.005873734588558887,-0.0028481744331214013,20.0,10.0
2022-06-15,2022-06-15,2022-06-16,2022-05-18,2022-06-02,2022-07-18,2022-07-01,2022-03-22,2,0.77,MMS,"CEO, Pres",5%,500656,0.0,0.05,Industrials,-0.1032023206642694,-0.07193340260474408,-0.095067093814451,-0.10466348955954703,0.28060634858742783,0.28060634858742783,0,-1,2,2,0.039549863035633716,0.043355938452772975,10.0,20.0
2022-06-15,2022-06-15,2022-06-16,2022-05-18,2022-06-02,2022-07-18,2022-07-01,2022-03-22,2,2.72,RKT,CEO,3%,601004,0.0,0.03,Financial Services,-0.24942524678515832,-0.27363733303008114,-0.095067093814451,-0.10466348955954703,0.28060634858742783,0.28060634858742783,19,5,2,2,0.26204381040648034,0.25401463827445925,13.0,17.0
2022-06-15,2022-06-15,2022-06-16,2022-05-18,2022-06-02,2022-07-18,2022-07-01,2022-03-22,2,2.69,AAT,"COB, CEO, 10%",0%,881300,0.0,0.0,Real Estate,-0.12561919254831339,-0.12614342355683658,-0.095067093814451,-0.10466348955954703,0.28060634858742783,0.28060634858742783,9,7,2,2,0.03223027306126445,0.030679072427869526,11.0,14.0
2022-06-15,2022-06-15,2022-06-16,2022-05-18,2022-06-02,2022-07-18,2022-07-01,2022-03-22,2,2.66,NRDY,"CEO, 10%",1%,414400,0.0,0.01,Technology,0.647368501956444,0.04682277741058127,-0.095067093814451,-0.10466348955954703,0.28060634858742783,0.28060634858742783,12,1,2,2,-0.13622292712762007,-0.16408667747989644,4.0,5.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,4.79,NRDY,"CEO, 10%",1%,319000,0.0,0.01,Technology,0.49553566534376287,0.1921708088431065,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,11,1,1,1,-0.09193543747734062,-0.09677418114367396,6.0,5.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,0.78,DNB,CEO,2%,1453242,0.0,0.02,Financial Services,-0.08819874838838938,-0.1450204225118498,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,0,-1,1,1,0.025879927224361488,0.024844800371102236,10.0,11.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,4.76,MAC,Pres,7%,411360,5.0,0.07,Real Estate,-0.2883439124412604,-0.2224094876275252,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,0,-1,1,1,-0.03428267726668894,-0.028481007604567045,20.0,20.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,4.73,CAR,Exec COB,7%,4959374,3.0,0.07,Industrials,-0.18423535136074565,-0.10141773534444752,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,2,19,1,1,-0.03909732425421613,-0.04358685800597376,2.0,2.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,4.72,MVST,CFO,>999%,775420,1.0,1.0,Industrials,-0.3265822648811067,-0.4679999828338623,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,0,-1,1,1,0.020754651456341602,0.033962230539781445,1.0,2.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,0.71,SOL,"CFO, 10%",3%,1359635,1.0,0.03,Technology,0.18117646610035615,0.03933748658833769,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,1,0,1,1,0.01458331884609386,0.008333325054910776,0.0,17.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,1.7,SOL,"CFO, 10%",4%,1797400,1.0,0.04,Technology,0.18117646610035615,0.03933748658833769,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,1,0,1,1,0.01458331884609386,0.008333325054910776,0.0,17.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,0.67,RNG,"CEO, COB",3%,500730,0.0,0.03,Technology,-0.15123945639308592,-0.15376195501533338,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,1,19,1,1,0.12450789090416212,0.10610235178342732,14.0,9.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,4.6,FCNCA,"COB, CEO, 10%",0%,301723,0.0,0.0,Financial Services,-0.04247857797824463,-0.10170772239354535,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,1,42,1,1,0.07765541681538407,0.07593295952053325,16.0,9.0
2022-06-14,2022-06-14,2022-06-15,2022-05-17,2022-06-01,2022-07-15,2022-06-30,2022-03-21,2,1.37,EPRT,"Pres, CEO",5%,413600,0.0,0.05,Real Estate,-0.10772523148496398,-0.0964797740743683,-0.06466189777039116,-0.0867009368084644,0.1370442113907596,0.1370442113907596,0,-1,1,1,0.08589865979325399,0.08969936505613244,11.0,8.0
2022-06-13,2022-06-13,2022-06-14,2022-05-16,2022-05-31,2022-07-14,2022-06-29,2022-03-18,2,4.79,NRDY,"CEO, 10%",1%,480000,0.0,0.01,Technology,0.07194246393597346,0.13307980585657536,-0.06915989397304793,-0.10012066202493886,0.19002546209809326,0.19002546209809326,10,3,0,0,-0.03833869635467908,-0.02555915629380846,5.0,5.0
2022-06-13,2022-06-13,2022-06-14,2022-05-16,2022-05-31,2022-07-14,2022-06-29,2022-03-18,2,4.69,RIGL,"CEO, Pres",255%,688400,0.0,2.55,Healthcare,-0.6275510179256708,-0.6137566007414061,-0.06915989397304793,-0.10012066202493886,0.19002546209809326,0.19002546209809326,0,-1,0,0,0.7957747525294827,0.774647927525451,20.0,19.0
2022-06-13,2022-06-13,2022-06-14,2022-05-16,2022-05-31,2022-07-14,2022-06-29,2022-03-18,2,3.35,VCYT,CEO,60%,980094,0.0,0.6,Healthcare,-0.09698995090969577,-0.1280946808686464,-0.06915989397304793,-0.10012066202493886,0.19002546209809326,0.19002546209809326,0,-1,0,0,0.5262022911467857,0.46979045387255874,15.0,15.0
2022-06-13,2022-06-13,2022-06-14,2022-05-16,2022-05-31,2022-07-14,2022-06-29,2022-03-18,2,3.33,CWH,"CEO, 10%",4%,1011094,0.0,0.04,Consumer Cyclical,-0.12256393999306334,-0.05066918122973416,-0.06915989397304793,-0.10012066202493886,0.19002546209809326,0.19002546209809326,0,-1,0,0,-0.08698178231530831,-0.08833778085747748,7.0,4.0
2022-06-10,2022-06-10,2022-06-13,2022-05-13,2022-05-27,2022-07-13,2022-06-28,2022-03-17,2,2.79,NRDY,"CEO, 10%",1%,329000,0.0,0.01,Technology,0.12222219180668387,0.2418032378414833,-0.05405535578851468,-0.08039379077600212,0.2370909257368608,0.2370909257368608,9,1,4,4,-0.016339854003679127,0.0,6.0,0.0
2022-06-10,2022-06-10,2022-06-13,2022-05-13,2022-05-27,2022-07-13,2022-06-28,2022-03-17,2,1.69,RKT,CEO,2%,399448,0.0,0.02,Financial Services,-0.10585304270216442,-0.22545852494264582,-0.05405535578851468,-0.08039379077600212,0.2370909257368608,0.2370909257368608,18,2,4,4,0.1271353109062807,0.10643888680268285,18.0,18.0
2022-06-09,2022-06-09,2022-06-10,2022-05-12,2022-05-26,2022-07-12,2022-06-27,2022-03-16,2,2.8,NRDY,"CEO, 10%",1%,312739,0.0,0.01,Technology,0.22568100279784672,0.2962962999301718,-0.0007914660250888976,-0.02101590829243593,-0.023574949841496107,-0.023574949841496107,8,1,3,3,-0.05124222372266322,-0.04037270598939304,2.0,5.0
2022-06-08,2022-06-08,2022-06-09,2022-05-11,2022-05-25,2022-07-11,2022-06-24,2022-03-15,2,2.79,NRDY,"CEO, 10%",1%,426000,0.0,0.01,Technology,0.17777778170236339,0.5288462420187086,0.0069522389754669905,0.02245271860305185,-0.11046709101759748,-0.11046709101759748,7,5,2,2,-0.026758402650922972,-0.05198779121881766,5.0,4.0
2022-06-08,2022-06-08,2022-06-09,2022-05-11,2022-05-25,2022-07-11,2022-06-24,2022-03-15,2,2.76,PACW,"CEO, Pres",New,500000,0.0,1.0,Financial Services,-0.006232530839183941,0.048755522963587955,0.0069522389754669905,0.02245271860305185,-0.11046709101759748,-0.11046709101759748,0,-1,2,2,-0.1471043728165286,-0.14029115466259812,3.0,12.0
2022-06-08,2022-06-08,2022-06-09,2022-05-11,2022-05-25,2022-07-11,2022-06-24,2022-03-15,2,2.7,RKT,CEO,3%,599240,0.0,0.03,Financial Services,0.1928571973528181,-0.04571424211774554,0.0069522389754669905,0.02245271860305185,-0.11046709101759748,-0.11046709101759748,17,5,2,2,-0.06841798422759207,-0.053117788250820315,1.0,1.0
2022-06-08,2022-06-08,2022-06-09,2022-05-11,2022-05-25,2022-07-11,2022-06-24,2022-03-15,2,0.69,ARRY,CEO,35%,499875,0.0,0.35,Technology,1.1812297599788402,0.47969265096031655,0.0069522389754669905,0.02245271860305185,-0.11046709101759748,-0.11046709101759748,0,-1,2,2,-0.08759914654742736,-0.09661140329085713,8.0,11.0
2022-06-08,2022-06-08,2022-06-09,2022-05-11,2022-05-25,2022-07-11,2022-06-24,2022-03-15,2,2.68,AAT,"COB, CEO, 10%",0%,327100,0.0,0.0,Real Estate,-0.033002328242852576,-0.03537326355205018,0.0069522389754669905,0.02245271860305185,-0.11046709101759748,-0.11046709101759748,9,7,2,2,-0.054405705246567314,-0.049545271296223416,18.0,2.0
2022-06-06,2022-06-06,2022-06-07,2022-05-09,2022-05-23,2022-07-07,2022-06-22,2022-03-11,2,3.71,NTAP,"EVP Finance, Operations, CFO",6%,360217,1.0,0.06,Technology,-0.004041894778932052,0.0673636697916424,0.01945721696187124,0.0615550920072974,-0.17115249009040887,-0.17115249009040887,0,-1,0,0,-0.05493408921814199,-0.05153613655767025,14.0,3.0
2022-06-06,2022-06-06,2022-06-07,2022-05-09,2022-05-23,2022-07-07,2022-06-22,2022-03-11,2,0.67,HLBZ,"CEO, 10%",82%,2024229,0.0,0.82,Consumer Cyclical,-0.2032520293685164,-0.18333334989017844,0.01945721696187124,0.0615550920072974,-0.17115249009040887,-0.17115249009040887,2,35,0,0,-0.2385321213795511,-0.23853214872113043,10.0,7.0
2022-06-03,2022-06-03,2022-06-06,2022-05-06,2022-05-20,2022-07-06,2022-06-21,2022-03-10,2,2.79,NRDY,"CEO, 10%",4%,1290742,0.0,0.04,Technology,-0.18658894823557395,0.5942856924874442,-0.0016326232256178136,0.04930804467027036,-0.12890899594532682,-0.12890899594532682,6,1,4,4,0.05033004449457267,0.023102288417082385,8.0,7.0
2022-06-03,2022-06-03,2022-06-06,2022-05-06,2022-05-20,2022-07-06,2022-06-21,2022-03-10,2,0.76,NILE,"Exec COB, 10%",0%,1064425,3.0,0.0,Industrials,0.05882356034843122,0.09090909090909091,-0.0016326232256178136,0.04930804467027036,-0.12890899594532682,-0.12890899594532682,3,1,4,4,-0.17567566696791176,-0.2162162488703309,19.0,4.0
2022-06-03,2022-06-03,2022-06-06,2022-05-06,2022-05-20,2022-07-06,2022-06-21,2022-03-10,2,3.71,IHT,"Pres, COB, CEO, 10%",0%,54307500,0.0,0.0,Real Estate,-0.06688969048763418,0.10276679767154408,-0.0016326232256178136,0.04930804467027036,-0.12890899594532682,-0.12890899594532682,0,-1,4,4,0.09210526284252864,0.11654129372968026,7.0,9.0
2022-06-03,2022-06-03,2022-06-06,2022-05-06,2022-05-20,2022-07-06,2022-06-21,2022-03-10,2,1.7,RKT,CEO,2%,399636,0.0,0.02,Financial Services,-0.027586181193081673,-0.05474857894532143,-0.0016326232256178136,0.04930804467027036,-0.12890899594532682,-0.12890899594532682,16,2,4,4,-0.07588768184811387,-0.06071016732670109,4.0,4.0
2022-06-03,2022-06-03,2022-06-06,2022-05-06,2022-05-20,2022-07-06,2022-06-21,2022-03-10,2,1.7,COMM,"Pres, CEO",5%,499941,0.0,0.05,Technology,0.1781767959439861,0.2326589073593613,-0.0016326232256178136,0.04930804467027036,-0.12890899594532682,-0.12890899594532682,1,81,4,4,-0.12470234574373998,-0.1297618720536855,7.0,8.0
2022-06-02,2022-06-02,2022-06-03,2022-05-05,2022-05-19,2022-07-05,2022-06-17,2022-03-09,2,2.79,NRDY,"CEO, 10%",2%,843000,0.0,0.02,Technology,-0.21369868203519318,0.7185628498873043,-0.03790956181343795,0.05374199514298538,-0.20646603402199568,-0.20646603402199568,5,1,3,3,0.033279247922507145,0.006493500461665078,9.0,8.0
2022-06-02,2022-06-02,2022-06-03,2022-05-05,2022-05-19,2022-07-05,2022-06-17,2022-03-09,2,2.71,NILE,"Exec COB, 10%",22%,1641535,3.0,0.22,Industrials,-0.026315764707211,0.2758621221206717,-0.03790956181343795,0.05374199514298538,-0.20646603402199568,-0.20646603402199568,2,2,3,3,-0.25609753704156124,-0.29268294101240816,20.0,5.0
2022-06-02,2022-06-02,2022-06-03,2022-05-05,2022-05-19,2022-07-05,2022-06-17,2022-03-09,2,1.7,FIBK,"Pres, CEO",12%,593530,0.0,0.12,Financial Services,0.0995682908171827,0.14592670946317002,-0.03790956181343795,0.05374199514298538,-0.20646603402199568,-0.20646603402199568,0,-1,3,3,-0.0075324913123985615,-0.009610341384362297,0.0,20.0
2022-06-01,2022-06-01,2022-06-02,2022-05-04,2022-05-18,2022-07-01,2022-06-16,2022-03-08,2,5.87,RMBL,"Exec Vice COB, 10%",1%,501415,3.0,0.01,Consumer Cyclical,-0.11324568722742778,-0.05901279560835009,-0.0010428518693732858,0.030809590459910913,-0.07554227655399876,-0.07554227655399876,0,-1,2,2,0.1135102535585409,0.08760025641544573,1.0,9.0
2022-06-01,2022-06-01,2022-06-02,2022-05-04,2022-05-18,2022-07-01,2022-06-16,2022-03-08,2,1.72,RKT,CEO,2%,399207,0.0,0.02,Financial Services,-0.018558960603255237,0.03333332967940867,-0.0010428518693732858,0.030809590459910913,-0.07554227655399876,-0.07554227655399876,15,7,2,2,-0.055061167759909144,-0.07675190188547464,3.0,3.0
2022-06-01,2022-06-01,2022-06-02,2022-05-04,2022-05-18,2022-07-01,2022-06-16,2022-03-08,2,0.69,AAT,"COB, CEO, 10%",0%,337100,0.0,0.0,Real Estate,-0.07656174425994923,0.0024001261149443984,-0.0010428518693732858,0.030809590459910913,-0.07554227655399876,-0.07554227655399876,10,7,2,2,-0.04620647565014101,-0.04107943374518144,5.0,3.0
2022-06-01,2022-06-01,2022-06-02,2022-05-04,2022-05-18,2022-07-01,2022-06-16,2022-03-08,2,5.68,JOBY,"CEO, Chief Architect, 10%",0%,312627,0.0,0.0,Industrials,0.12569322076803044,0.11948531039162268,-0.0010428518693732858,0.030809590459910913,-0.07554227655399876,-0.07554227655399876,0,-1,2,2,-0.12352939809364505,-0.12100837197851524,14.0,4.0
2022-06-01,2022-06-01,2022-06-02,2022-05-04,2022-05-18,2022-07-01,2022-06-16,2022-03-08,2,6.67,NRDY,"CEO, 10%",3%,799823,0.0,0.03,Technology,-0.1924119314734617,0.5684210823513468,-0.0010428518693732858,0.030809590459910913,-0.07554227655399876,-0.07554227655399876,4,0,2,2,0.0643812691028899,0.036789262456513525,10.0,9.0
2022-06-01,2022-06-01,2022-06-02,2022-05-04,2022-05-18,2022-07-01,2022-06-16,2022-03-08,2,7.67,NRDY,"CEO, 10%",3%,674071,0.0,0.03,Technology,-0.1924119314734617,0.5684210823513468,-0.0010428518693732858,0.030809590459910913,-0.07554227655399876,-0.07554227655399876,4,0,2,2,0.0643812691028899,0.036789262456513525,10.0,9.0
2022-06-01,2022-06-01,2022-06-02,2022-05-04,2022-05-18,2022-07-01,2022-06-16,2022-03-08,2,8.67,NRDY,"CEO, 10%",7%,1652096,0.0,0.07,Technology,-0.1924119314734617,0.5684210823513468,-0.0010428518693732858,0.030809590459910913,-0.07554227655399876,-0.07554227655399876,4,0,2,2,0.0643812691028899,0.036789262456513525,10.0,9.0
